slope_2_100,intercept_2_100,slope_91_100,disC_2,disC_max_2,disC_100,battery,RuL_0.88Ah
0.4138620061296423,-0.0072697555283731,0.4478312115805314,-0.0258825169496959,1.1377001674094698,0.3127242063596344,b1c0,1850.0
0.4564024723388503,-1.740161779185722,0.3728073489614275,-1.8436096959908992,1.812125029732801,-0.7468930262058013,b1c11,786.0
0.5067821522133247,-0.0473093413199299,0.3631801302884758,-0.0223199061084603,1.414227570243876,0.3377268430657376,b1c14,878.0
0.5403255007157607,-0.9806689684181494,0.3552522808912898,-1.0372983200711168,2.102923806355683,-0.2262694372822963,b1c15,717.0
0.4814346878922952,1.0843065826751297,0.3214108042569888,1.1113196685725262,1.4234653303437057,1.0121721314239651,b1c16,860.0
0.4165964507479376,0.1188329210832416,0.3981775004355412,0.121142295671145,1.14561009874284,0.3897228565475167,b1c17,855.0
-0.165577677966794,-0.4940483307314723,-0.1787974083745717,-0.5535842031361347,-0.2341666940404873,-0.4494187074334707,b1c18,689.0
-0.997500734152101,0.2009624994666389,-1.0169910741907917,0.1421073273256879,-1.5319858226334668,-0.6706262266757803,b1c20,532.0
-0.4843523444592122,1.2240986655719328,-0.5117790235597179,1.2241488812625525,-1.3170209723886803,0.3661616204501119,b1c21,557.0
0.2089226276600047,0.8237911706065434,0.3890505856895494,0.8994783308593547,-0.4181857547466688,0.7030391347075621,b1c23,1012.0
0.2641857485542326,0.4011873421660158,0.2911860064936279,0.4417904707650944,0.0976423251174072,0.459920294149133,b1c25,852.0
0.1477605086226344,1.737792574255915,0.2960186318238578,1.8096587244840097,-0.4391906703081714,1.21525713077407,b1c26,868.0
0.2003930402027351,0.6384398823917087,0.2915685716816265,0.7231955497094815,-0.5563926478545651,0.5708526152239393,b1c28,858.0
0.2198121099223024,0.8515685041740748,0.286280566199533,0.9136955075581552,-0.2773607226159157,0.7127169970030268,b1c29,915.0
0.3774212039045882,1.0280326410889924,0.377549182700839,1.0048800161708646,1.0083345888419264,0.926904918822142,b1c2,2235.0
0.1207501123155627,0.9154902669957604,0.204717568973682,0.9642700575156468,-0.4301396080428674,0.677586933671506,b1c30,707.0
0.0413546229867279,2.4988672053087595,0.2383260606849367,2.5800596496756154,-0.5967522886671682,1.6129468136942156,b1c31,874.0
0.1540510518493845,0.6642591332471128,0.2503141896022025,0.7310207540549513,-0.5171851848059847,0.5497063768547376,b1c32,729.0
0.2924612962260525,-0.0844456892014257,0.3298589527127334,-0.0325223152468824,0.0798971160066536,0.1864360142214688,b1c35,701.0
0.2028753312513922,0.6986310633530154,0.2248791638773412,0.7506092794100062,-0.2635211013756444,0.6020437756596826,b1c36,702.0
